label,filepath
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_21802.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_58861.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_17602.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_270.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_18810.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_30355.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_3394.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_19922.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_23296.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_10694.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_20804.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_30575.JPEG
22,/hdd5/zhiqi2/datasets/imagenet/train/n02892201/n02892201_13513.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_1561.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_21442.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_8993.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_21436.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_8828.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_19242.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_25418.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_20118.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_25220.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_20642.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_44625.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_6293.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_13966.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_25152.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_20714.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_8123.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_21695.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_19401.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_17289.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_26873.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_23953.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_31491.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_24520.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_27531.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_28757.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_1546.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_22644.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_999.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_7469.JPEG
23,/hdd5/zhiqi2/datasets/imagenet/train/n02977058/n02977058_22040.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_19326.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_21177.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_23815.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_22939.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_20571.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_29455.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_26218.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_18574.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_34712.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_6719.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_35779.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_16489.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_7617.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_26621.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_22944.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_38003.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_17026.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_19817.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_19226.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_32727.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_5876.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_2668.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_8066.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_30397.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_13287.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_18530.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_13240.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_12484.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_39179.JPEG
24,/hdd5/zhiqi2/datasets/imagenet/train/n04141975/n04141975_20013.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_37570.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_17588.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_10760.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_881.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_860.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_29338.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_164.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_14033.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_327.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_30914.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_3353.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_2020.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_3892.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_4800.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_9221.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_263.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_1811.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_450.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_32214.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_2398.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_7848.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_435.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_1472.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_467.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_31121.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_745.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_2704.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_37802.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_1646.JPEG
25,/hdd5/zhiqi2/datasets/imagenet/train/n01860187/n01860187_854.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_2293.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_9159.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_15792.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_4324.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_16738.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_21597.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_22334.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_12736.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_20663.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_11924.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_23169.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_3487.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_7641.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_20405.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_8257.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_5305.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_15454.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_11526.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_8268.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_3101.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_4409.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_9300.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_8660.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_2315.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_13005.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_4942.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_10090.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_2414.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_15747.JPEG
26,/hdd5/zhiqi2/datasets/imagenet/train/n02120505/n02120505_11217.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_2792.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_356.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_6075.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_15196.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_4465.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_7427.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_9183.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_3695.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_7207.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_1256.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_18754.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_5467.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_8614.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_4965.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_3155.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_7582.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_1212.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_8044.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_3270.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_7629.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_7631.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_2313.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_4399.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_3833.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_5316.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_3451.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_4547.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_6076.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_4097.JPEG
27,/hdd5/zhiqi2/datasets/imagenet/train/n01924916/n01924916_8680.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_26238.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_44398.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_14015.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_27231.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_14993.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_21928.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_10130.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_15170.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_16357.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_29334.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_3473.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_18022.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_14381.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_45094.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_14979.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_19166.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_13245.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_2340.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_17433.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_27704.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_29471.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_6692.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_24289.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_7852.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_685.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_17434.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_3022.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_21859.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_25899.JPEG
28,/hdd5/zhiqi2/datasets/imagenet/train/n02869837/n02869837_38790.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_1828.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_21906.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_15073.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_9665.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_9493.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_332.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_7857.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_3626.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_4673.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_6821.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_7602.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_8914.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_3296.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_9798.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_6072.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_8845.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_6922.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_31663.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_6879.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_605.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_5908.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_8462.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_6119.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_3809.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_5872.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_1702.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_9127.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_13930.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_2526.JPEG
29,/hdd5/zhiqi2/datasets/imagenet/train/n12057211/n12057211_4100.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_472.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_2662.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_17902.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_22313.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_10286.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_3494.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_716.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_27714.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_2008.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_3744.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_3273.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_1772.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_11632.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_3601.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_3070.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_5196.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_9494.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_28192.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_10938.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_11776.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_4724.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_12247.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_25774.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_8311.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_3994.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_637.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_22079.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_1424.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_10645.JPEG
30,/hdd5/zhiqi2/datasets/imagenet/train/n02457408/n02457408_4535.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_89111.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_10634.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_10840.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_10517.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_17875.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_5433.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_6709.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_64543.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_15604.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_52092.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_35265.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_24998.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_12130.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_1457.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_75179.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_10396.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_32220.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_18647.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_14649.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_58450.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_10454.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_78112.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_33715.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_6779.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_15051.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_6574.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_12463.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_26195.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_85592.JPEG
31,/hdd5/zhiqi2/datasets/imagenet/train/n02776631/n02776631_83549.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_469.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_3380.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_8987.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_3381.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_2186.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_582.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_14749.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_3181.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_8014.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_21518.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_3135.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_6108.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_22636.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_23101.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_1697.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_1938.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_18555.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_2755.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_5371.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_8412.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_15337.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_8778.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_7517.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_25069.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_1993.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_8042.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_1234.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_13846.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_15649.JPEG
32,/hdd5/zhiqi2/datasets/imagenet/train/n02002556/n02002556_1349.JPEG
33,/hdd5/zhiqi2/datasets/imagenet/train/n01773797/n01773797_1454.JPEG
33,/hdd5/zhiqi2/datasets/imagenet/train/n01773797/n01773797_1783.JPEG
33,/hdd5/zhiqi2/datasets/imagenet/train/n01773797/n01773797_4374.JPEG
33,/hdd5/zhiqi2/datasets/imagenet/train/n01773797/n01773797_5580.JPEG
33,/hdd5/zhiqi2/datasets/imagenet/train/n01773797/n01773797_1346.JPEG
